Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2021,1,CMP_023,482710.7077,301309.6928,181401.0149,161691.8469,1003419.814,528596.6744,474823.1397,167716.1442,49.29285269,34.05306805,16.11407754,1.113249609,128.0585298,7635,-0.812160286,782,0.89826965,0.447942011,1.339681661,64.70700872,2.532575578,0,0,0,0,459076.9606,0
2021,2,CMP_023,446419.9392,278881.3418,167538.5974,152871.427,1729600.081,593504.8918,1136095.189,149360.3292,17.62154853,13.4558643,8.838541849,0.522407715,263.0704182,8839,0.982285547,461,0.828862573,0.923846624,5.448381109,62.64697554,9.162358513,0,0,0,0,439582.9845,0
2021,3,CMP_023,453225.908,310017.7542,143208.1538,129551.1313,1146644.119,647325.6482,499318.4707,133672.188,65.65047701,25.94559162,11.29828594,1.296418391,334.8869982,21243,0.542293968,779,0.597062021,0.341865372,4.217281702,67.17500448,4.833045091,0,1,0,0,480602.943,1
2021,4,CMP_023,410768.5882,293874.1639,116894.4243,104935.2261,1048267.499,389976.4329,658291.0657,108284.3146,12.22324797,15.94055147,10.01034815,0.5924073,93.35752531,19189,0.646952752,412,0.979720643,0.828758074,5.171062375,83.23122288,5.562232935,1,0,0,0,401750.9226,1
2022,1,CMP_023,494886.5564,295389.0392,199497.5171,189922.5844,1601371.989,657040.5319,944331.4573,185687.1654,20.62308427,20.11185616,11.85999166,0.695773213,443.9384969,15897,0.883965771,58,0.682721178,0.55900307,1.881596914,64.73088277,4.315757509,0,0,1,0,497951.8881,1
2022,2,CMP_023,469007.2585,303366.0993,165641.1592,157677.1985,1059087.489,416542.3466,642545.1423,162312.1019,30.92734863,24.53947405,14.8880239,0.648269389,285.8028014,20773,-0.391830343,903,0.784094701,0.021589911,3.684605662,61.71926505,8.336846235,0,0,0,0,463505.927,0
2022,3,CMP_023,450972.6145,299649.551,151323.0635,138489.4147,950046.6804,556678.1084,393368.5721,141638.8151,16.368686,35.20601913,14.57711685,1.415156543,150.4546406,4413,-0.192623645,83,0.919298438,0.777892476,6.68658162,74.34360606,3.521230903,0,0,1,0,481005.7347,1
2022,4,CMP_023,435792.479,324876.8173,110915.6618,103362.4422,890952.1332,387379.9727,503572.1605,111343.0043,74.29649487,20.52584522,11.60134629,0.769264076,225.8859483,39685,-0.956034587,107,0.985475399,0.421969381,7.652690061,60.88547433,7.967335504,0,0,0,0,414509.9242,0
2023,1,CMP_023,453832.5488,331393.1345,122439.4143,108048.7473,1051780.791,402270.3267,649510.4644,117928.0928,13.8919822,16.63541285,10.27293407,0.619343873,481.7464975,6153,0.006136927,131,0.954216817,0.598117879,6.280483548,77.84521624,8.989514907,0,0,1,0,487369.2994,1
2023,2,CMP_023,452937.1347,330385.392,122551.7427,114241.3772,1493391.439,463504.4351,1029887.004,121964.8142,11.95070146,11.09261276,7.649794571,0.450053679,337.8192515,21878,-0.872338016,476,0.612661247,0.80088677,3.850349948,67.99173678,5.705953164,0,0,0,0,478636.8086,0
2023,3,CMP_023,455197.4621,313461.5598,141735.9023,123010.0664,1713409.238,536119.1505,1177290.087,129285.6558,17.8296355,10.44857743,7.1792578,0.455384069,388.5155887,47698,0.946262777,725,0.043847019,0.234371586,3.775821909,71.24444854,9.370939222,0,0,0,0,470538.7738,0
2023,4,CMP_023,471387.265,339187.0008,132200.2642,115649.6745,1541484.504,608697.918,932786.5863,123760.3632,15.23896202,12.39829948,7.502486996,0.65255861,376.0978328,23447,-0.273646998,654,0.829151403,0.951405516,2.057937999,72.44318441,6.644536189,0,0,0,0,502246.8911,0
2024,1,CMP_023,469804.9208,343472.9876,126331.9332,116637.0954,1090498.846,717933.7698,372565.0759,120568.9277,13.84514418,31.30650267,10.69575597,1.927002331,281.7655923,28386,0.954910537,301,0.381538842,0.972934813,1.039432949,84.64165058,9.843693081,1,0,1,0,469041.9722,1
2024,2,CMP_023,463498.1846,309940.0673,153558.1173,135665.188,1474916.771,974687.8135,500228.9575,140990.486,13.92971926,27.12061867,9.198158886,1.948483387,264.7412743,36175,-0.732457465,719,0.484260429,0.845959365,5.51167595,80.03280662,8.290911493,0,0,0,0,472736.8253,0
2024,3,CMP_023,457614.5678,306200.704,151413.8638,134090.0384,1687734.083,1003850.458,683883.6254,142543.212,34.33153656,19.6071427,7.944974251,1.467867369,62.31422924,8670,-0.413763794,454,0.730436294,0.698615306,3.37773437,69.49762972,9.664908231,0,0,0,0,456169.8488,0
2024,4,CMP_023,488464.9145,332483.0655,155981.849,142960.0459,1736368.827,924469.3816,811899.4457,142259.5987,18.79312965,17.60809749,8.23327646,1.138650096,302.7871116,7221,0.664074285,877,0.545643618,0.868627265,7.179157873,71.12416642,6.061279972,0,0,0,0,523250.0394,0
2015,1,CMP_024,112679.8173,88415.0538,24264.76348,14010.00059,309159.4575,182289.8668,126869.5908,16509.75356,2.283567914,11.0428358,4.531642248,1.436828681,362.1947794,11288,-0.042560201,606,0.146793759,0.291794647,4.552768276,68.55353293,6.546902071,0,0,0,0,108568.3584,0
2015,2,CMP_024,105884.5215,87588.45043,18296.07108,5216.021688,397365.23,139054.2236,258311.0064,7622.853242,1.020103577,2.01927969,1.312651761,0.538320939,23.89702738,21533,-0.446859369,579,0.669798728,0.938329779,1.600537618,68.18690967,5.552517899,0,0,0,0,109999.6092,0
2015,3,CMP_024,112477.1288,86870.45124,25606.67755,12898.10686,355677.0937,129884.2317,225792.8619,11207.79603,4.13860863,5.712362539,3.626352973,0.575236217,226.7561479,45967,0.786964077,219,0.266087736,0.38401503,5.36281283,71.00082883,5.139558753,0,0,0,0,114228.6024,0
2015,4,CMP_024,107900.6566,90243.42424,17657.23241,1912.817448,347640.2966,222837.464,124802.8326,1143.831816,0.213353512,1.532671502,0.55022892,1.785516077,211.6348014,9072,0.2439027,640,0.975490498,0.138506778,3.386200071,67.98250801,2.597435463,0,0,0,0,108153.8569,0
2016,1,CMP_024,104670.2409,83944.21237,20726.02857,6040.620542,417969.397,164232.5128,253736.8842,5234.185623,0.619765455,2.380663166,1.445230341,0.64725518,105.812618,8943,-0.520695734,318,0.432792924,0.560685082,7.389054583,74.23914794,3.668844416,0,0,0,0,101615.6483,0
2016,2,CMP_024,103076.2441,76365.7786,26710.46546,11053.50121,270987.956,94239.12193,176748.834,10705.78439,2.251835035,6.253790169,4.078964014,0.53318101,142.5974605,7817,0.362308145,911,0.630842781,0.614448942,2.316176664,83.5912518,5.276567214,0,0,0,0,104488.0316,0
2016,3,CMP_024,109849.0773,83119.56571,26729.51155,13954.18969,386946.8538,235670.9701,151275.8837,23353.2185,9.221899265,9.224331963,3.606229009,1.55788857,38.71492151,30052,0.289695755,527,0.512315311,0.48170548,6.258611322,67.04734426,3.752534575,0,0,0,0,107274.9757,0
2016,4,CMP_024,118954.4051,86708.46181,32245.94333,18291.67239,240463.7087,156762.64,83701.06868,19961.68445,1.949199141,21.8535709,7.606832851,1.872886959,257.8587262,46602,0.320132003,562,0.745151654,0.337996031,3.4595131,62.96639612,3.174857189,0,0,0,0,124742.517,0
2017,1,CMP_024,106888.0662,86337.01436,20551.05181,6684.56982,316792.976,218961.9762,97830.99983,14377.68637,1.312380854,6.832772671,2.110075136,2.238165577,392.0685267,1794,0.124672655,9,0.103937763,0.050539637,7.009157412,61.24623487,2.709929332,0,0,0,0,105926.9285,0
2017,2,CMP_024,115284.8288,90464.38469,24820.44408,16045.65184,437335.3146,229412.4049,207922.9098,19113.12751,4.743346811,7.717115858,3.668958647,1.103353186,420.8452833,47824,-0.138013316,193,0.206298237,0.468255909,6.457492757,83.48238184,7.307989043,0,0,0,1,114866.512,0
2017,3,CMP_024,102417.7488,85049.11052,17368.63826,10818.52954,259988.7217,137216.0176,122772.7041,20020.60906,2.929877129,8.811836161,4.161153403,1.117642708,166.5877623,39660,0.211705937,523,0.419055051,0.223229392,2.141916405,71.42538423,8.405419486,0,0,0,0,112272.4397,0
2017,4,CMP_024,111603.6705,75840.84969,35762.82082,25360.72283,303925.4679,124703.0765,179222.3914,35070.1747,2.869821533,14.15042096,8.344388841,0.695800762,172.0030424,33141,0.785022976,324,0.877030861,0.371766051,5.008307745,82.50944322,5.264805188,0,0,0,0,109007.0072,0
2018,1,CMP_024,100688.1601,90980.52015,9707.639943,840.3477867,209384.3255,121992.8643,87391.46122,1422.70921,0.100145274,0.961590269,0.401342261,1.395935742,194.6568611,33924,-0.993275243,420,0.489466657,0.884894771,5.130950297,66.01612034,6.546174834,0,0,0,0,102030.2052,0
2018,2,CMP_024,105211.2371,84982.20578,20229.03132,11893.68453,235022.2794,84999.25336,150023.026,19426.73895,1.663481189,7.927906029,5.06066257,0.566574716,252.3764149,2125,0.006058962,981,0.344934936,0.823383718,5.398022962,84.54218586,9.556119386,0,0,1,0,107321.249,1
2018,3,CMP_024,102442.9175,88986.22046,13456.69702,6514.750569,323214.5603,136571.1201,186643.4401,11517.13073,1.111764532,3.490479261,2.015611724,0.731722047,208.4429124,35927,-0.071466195,115,0.600004469,0.610522556,4.582861549,69.70600293,5.659664333,1,0,0,0,114280.8025,1
2018,4,CMP_024,109048.8692,93535.15615,15513.71307,5575.895969,307657.3135,198630.0993,109027.2142,5509.480789,0.576026441,5.114224011,1.812372313,1.821839627,102.8023746,48743,0.535350866,614,0.498526124,0.46778977,4.481879656,70.9256019,5.143138367,0,0,0,0,110773.789,0
2019,1,CMP_024,102301.3495,77908.0992,24393.2503,13787.79275,314379.3664,151323.8091,163055.5573,22131.7397,1.897250004,8.455886436,4.385718092,0.928050608,451.3550642,1100,0.69572258,882,0.635736778,0.963550138,2.107189233,61.31194202,6.633001482,1,0,0,0,99866.63193,1
2019,2,CMP_024,114865.052,84130.61747,30734.43455,20833.5793,315084.3082,144252.2481,170832.06,17338.37179,2.651370076,12.19535683,6.612065013,0.844409698,195.3628465,3214,0.853881246,342,0.827343158,0.166788971,6.952161667,66.0409487,6.712303133,0,0,0,0,120997.5839,0
2019,3,CMP_024,101806.6357,86796.80092,15009.83476,-326.2802543,241664.6645,126366.2222,115298.4423,4387.774666,-0.035905285,-0.282987565,-0.135013638,1.09599245,236.0911165,16646,-0.768573401,185,0.156196479,0.524798014,5.174385356,75.80852602,7.965392336,0,0,0,0,105101.4369,0
2019,4,CMP_024,108521.8849,78684.58659,29837.29833,16493.73245,293929.398,186611.0614,107318.3366,19415.95066,13.00463446,15.36897884,5.61146063,1.738855327,492.8457374,15999,0.991496454,940,0.292507695,0.541070921,3.215514979,79.38739379,9.442651466,0,0,0,0,111963.9407,0
2020,1,CMP_024,109167.1645,88447.76543,20719.39908,8708.241578,365149.843,147700.8039,217449.0391,8580.134639,0.927552081,4.004727551,2.384840565,0.679243305,345.6943258,33229,0.708449278,973,0.54379019,0.971396267,3.230927293,64.01191191,6.087088066,0,0,0,1,118832.4648,0
2020,2,CMP_024,111028.967,87221.76665,23807.20035,18144.85961,257061.8658,84418.00532,172643.8605,13293.05371,4.833515141,10.50999413,7.058557501,0.488971951,208.330861,9174,-0.890847816,666,0.529863091,0.27331932,6.572260084,60.20131554,8.74021641,1,0,0,1,117781.4236,1
2020,3,CMP_024,113065.5032,89187.68641,23877.81674,13461.45806,349548.2183,196294.7846,153253.4337,17766.60098,1.83277215,8.783788873,3.851101894,1.28085081,59.54323476,7511,-0.131999967,528,0.211013229,0.006377169,5.974690658,72.14029146,9.599711303,0,0,0,0,115965.2927,0
2020,4,CMP_024,110053.4167,83181.03713,26872.37958,17823.92173,418509.5371,133461.2839,285048.2532,22735.03732,12.83674743,6.252948941,4.258904554,0.468205935,404.3666176,4864,0.786713149,294,0.270534844,0.628631216,7.421848483,67.91186329,3.737153263,0,0,0,0,117430.3085,0
2021,1,CMP_024,99283.86099,82505.58349,16778.2775,1179.865286,371369.6256,227987.2599,143382.3657,4139.424136,0.613880411,0.822880332,0.317706459,1.590064851,360.6882963,23522,-0.828043206,255,0.842466407,0.338216517,2.527741828,81.78630162,9.217070948,0,0,0,0,102819.5317,0
2021,2,CMP_024,105564.6815,89216.24483,16348.4367,7766.811572,366860.7378,227075.0529,139785.6849,6474.897128,1.043529929,5.55622815,2.117100788,1.624451411,409.8101787,38289,0.145268218,410,0.575381704,0.978098119,6.76065224,70.89599097,6.292967223,0,0,0,0,105251.2708,0
2021,3,CMP_024,112418.6007,85542.8193,26875.78143,12817.35193,361037.2459,126799.8569,234237.389,22764.68492,1.611109744,5.471949624,3.550146716,0.54133056,441.0576052,39775,0.9708407,670,0.522083809,0.194094539,5.826424094,82.57441809,3.309646545,0,0,0,0,110963.8544,0
2021,4,CMP_024,115384.6454,86295.25302,29089.39237,11054.40125,406914.0026,263448.4356,143465.567,6356.821985,3.463639696,7.705264394,2.716643119,1.836318226,63.20381141,24115,-0.690921204,616,0.467540262,0.849713045,3.290247666,68.48925182,9.164493843,0,0,0,1,124956.1461,0
2022,1,CMP_024,117146.5724,87233.73553,29912.8369,23570.10141,349720.9957,230961.1309,118759.8648,31725.68084,16.58318204,19.84685774,6.739687264,1.944774284,165.7752652,28531,-0.906865177,979,0.729998311,0.184511996,3.426477861,76.58201592,5.856714756,0,0,0,0,118522.7945,0
2022,2,CMP_024,101382.6453,80682.08016,20700.56516,2206.786914,353179.2008,243295.6817,109883.5191,6192.859569,0.694958279,2.008296542,0.624834902,2.214123499,177.2744144,9653,0.727698366,414,0.530807928,0.385424178,2.043628381,60.55347907,3.750677421,0,0,0,0,99194.74004,0
2022,3,CMP_024,105437.654,84652.54989,20785.10411,3594.153372,333105.083,131344.8682,201760.2148,12014.37099,2.553890409,1.781398466,1.078984847,0.650994887,116.8734119,10644,0.998965408,853,0.289271694,0.062024875,7.006546506,67.84244095,3.565707319,0,0,0,0,101021.3191,0
2022,4,CMP_024,118416.5097,83196.83316,35219.67653,16526.45035,395263.1965,187826.8609,207436.3356,20125.3439,2.143362487,7.966998792,4.181125512,0.905467503,391.0553114,13113,0.899885214,751,0.29341091,0.639664267,3.910095295,74.86496135,5.359886388,0,0,0,0,120061.2805,0
2023,1,CMP_024,102305.011,85310.3257,16994.68529,5774.369644,365493.64,170007.0671,195486.573,11222.33155,1.03763691,2.953844633,1.579882387,0.869661095,135.7871001,35070,-0.334194391,78,0.524890283,0.208891034,1.4694594,72.57334843,5.996497247,0,0,0,0,109873.1903,0
2023,2,CMP_024,119135.9903,93091.37846,26044.61184,6835.893685,284233.1549,188250.1307,95983.02428,2637.726395,1.810591552,7.121981972,2.405030366,1.961285676,158.3097193,31373,0.356500121,537,0.882347612,0.828551408,5.564460738,71.46034579,9.463648337,0,0,0,0,115661.5593,0
2023,3,CMP_024,99757.3864,89212.49269,10544.89371,-1386.375356,215101.1523,95276.79184,119824.3605,4051.052375,-0.14473154,-1.157006263,-0.644522515,0.795137078,482.2707741,40054,-0.215747994,574,0.695308108,0.070658793,2.992799801,76.70908368,4.482481052,0,0,0,0,102251.1723,0
2023,4,CMP_024,107930.1227,87637.08257,20293.04013,10467.77943,389562.075,143958.1456,245603.9295,12860.96712,1.455407818,4.262056984,2.687063269,0.586139423,332.9556099,41431,0.269642635,246,0.228525148,0.493719204,7.187947851,61.94734414,2.447106146,0,0,0,0,108479.8196,0
2024,1,CMP_024,121055.4524,82013.67995,39041.77247,30313.40687,314911.5201,171760.2134,143151.3067,39499.4832,4.285988614,21.17578076,9.626007602,1.199850824,395.7939889,18440,0.051087473,378,0.454267743,0.807132829,4.194097493,81.16813522,9.910175846,0,0,0,0,127729.0362,0
2024,2,CMP_024,110456.9149,85403.74671,25053.16817,16538.38155,263711.1979,102627.8394,161083.3585,22167.28117,12.12481046,10.26697091,6.271399048,0.637110129,44.65331506,17784,-0.948197385,558,0.665262924,0.371880505,6.641614221,73.34061469,2.84372504,0,0,0,0,115878.6898,0
2024,3,CMP_024,102788.8359,85242.18168,17546.65422,-468.9799938,263992.4942,161881.0993,102111.395,4595.937237,-0.073480052,-0.459282721,-0.177648988,1.585338241,112.2285674,2722,-0.820112257,673,0.24071243,0.345443609,6.832017127,69.15981667,8.036974262,0,0,1,0,107230.3336,1
2024,4,CMP_024,114327.2472,87557.71354,26769.53363,15410.29102,280804.8543,92107.94878,188696.9055,18443.06648,1.554563936,8.166689843,5.487900505,0.48812644,374.2600664,46462,0.716671627,285,0.281635793,0.01430749,1.82713847,81.93265476,8.692504282,0,0,0,1,122653.2891,0
2015,1,CMP_025,411862.5246,294110.7061,117751.8185,109249.1406,1489304.296,677312.408,811991.8879,116754.5988,24.63627474,13.45446207,7.335582184,0.834136915,415.5917145,21707,0.706805444,375,0.615488419,0.070287614,7.637449433,74.34014465,6.062560118,0,0,0,1,396092.704,0
2015,2,CMP_025,431304.3831,288049.6664,143254.7167,132183.837,1572230.717,844901.8194,727328.8973,142144.0052,16.35551392,18.17387395,8.407407106,1.161650283,151.359802,8988,-0.781660596,468,0.843259481,0.027287651,2.611268952,82.62296051,7.119171489,0,0,0,0,437052.9519,0
2015,3,CMP_025,398480.7991,295085.956,103394.8431,85875.90703,1411424.919,882940.0655,528484.8533,88651.87989,9.330340446,16.24945474,6.084341143,1.670700797,176.4567411,44556,0.826069276,506,0.539354416,0.854585769,1.568114744,81.09231009,4.346357226,0,0,0,0,390649.866,0
2015,4,CMP_025,397156.9894,339079.7327,58077.25668,48224.04631,994853.871,409456.1099,585397.7611,57461.0286,11.39107941,8.237825547,4.847349718,0.699449395,21.73003515,18013,0.505271371,446,0.128568265,0.984904249,5.256435997,72.51948727,5.057754141,0,0,0,0,411325.6133,0
2016,1,CMP_025,419302.3798,342046.756,77255.62381,63119.63127,1021815.103,572694.0087,449121.0942,69601.50798,14.95372648,14.054034,6.177206727,1.275143867,404.6466291,23272,-0.318898577,642,0.033730107,0.551164601,7.786685924,84.53111502,4.254020627,0,0,0,0,417025.8094,0
2016,2,CMP_025,403359.6249,320112.408,83247.21692,74003.29799,1089244.537,444715.5312,644529.0056,78030.44512,7.898173655,11.48176379,6.794002217,0.689985288,431.2130256,35148,-0.771348509,483,0.423105481,0.252307141,7.883905807,67.5971892,4.589793848,1,0,0,1,426152.3214,1
2016,3,CMP_025,405856.4116,319461.8872,86394.52441,75768.64025,902274.805,420888.6978,481386.1073,82619.04168,15.31173307,15.73968154,8.397512579,0.87432664,227.3240582,47492,0.163381169,35,0.061784344,0.469751945,2.864537239,83.69923914,4.879188078,0,0,0,0,433803.2101,0
2016,4,CMP_025,417025.3028,330808.7565,86216.54626,70261.9671,1166409.504,380867.9805,785541.5234,68699.74076,7.852611625,8.944398865,6.023782116,0.484847674,415.7505278,5555,-0.552102553,18,0.623071033,0.736756345,3.443728808,83.60994238,7.67409675,0,0,1,0,400276.2563,1
2017,1,CMP_025,395175.8556,345559.8934,49615.96218,41260.57071,1362218.036,739860.8128,622357.2231,43780.71392,6.236305233,6.629724728,3.028925592,1.188804091,119.9770813,38165,-0.276044101,749,0.891103144,0.321435745,3.842040413,80.21005749,6.760937047,0,0,0,0,393884.5428,0
2017,2,CMP_025,360078.2114,324771.6725,35306.53885,21164.01491,933707.5967,591562.9125,342144.6842,18651.46455,14.31600599,6.185691576,2.266664102,1.728984666,111.9696116,28943,-0.590077962,57,0.670513599,0.217824587,5.736608131,62.27830433,3.177619689,0,0,0,1,386472.094,0
2017,3,CMP_025,435337.5658,337282.7856,98054.78024,83679.43526,1412948.079,507033.7874,905914.2919,86835.5196,18.70093909,9.237014584,5.922329099,0.559692889,232.4178636,46048,-0.40898229,337,0.359487734,0.063449561,7.857676913,62.96320072,4.068197908,0,0,0,0,444956.1228,0
2017,4,CMP_025,403551.3356,318054.7538,85496.58174,68397.03991,1280039.96,694470.4765,585569.484,66405.80036,16.70239198,11.68043106,5.343351928,1.185974501,425.7162098,49673,-0.097891988,878,0.483690026,0.837147431,3.226044936,68.47107379,8.012838947,0,0,1,0,405521.0417,1
2018,1,CMP_025,411665.5966,308668.6676,102996.929,87155.8175,1614458.717,745844.9132,868613.8034,82535.18863,13.56285528,10.03389736,5.398454392,0.858661134,159.0540899,41777,0.901975073,480,0.064512611,0.485981785,3.984237668,77.81360663,7.16532729,0,0,0,0,442831.1356,0
2018,2,CMP_025,441257.9979,292973.4681,148284.5298,129618.4234,1737675.65,866597.0404,871078.6094,128971.4309,16.34305778,14.88022115,7.459299062,0.99485515,83.57925962,39718,0.680118037,349,0.124903945,0.976861469,7.898586033,83.41798698,5.968278475,0,0,0,0,440173.1175,0
2018,3,CMP_025,445252.4406,306076.8964,139175.5443,133111.8446,1187415.239,364676.5411,822738.6979,139354.2772,19.67299569,16.17911555,11.21021865,0.443247099,50.08262466,3677,-0.267918586,935,0.589960646,0.776367462,6.515274191,60.85712839,9.251321061,0,0,0,0,422402.5565,0
2018,4,CMP_025,436463.8786,311711.9917,124751.887,109498.1745,961449.7429,339565.6935,621884.0494,106593.8273,77.67318099,17.60749043,11.38886096,0.54602734,279.8378524,31729,-0.410193494,363,0.574954886,0.680623928,3.377517262,69.04885179,4.514160786,0,0,0,0,473922.3238,0
2019,1,CMP_025,411553.1795,328668.6421,82884.53742,66140.71263,1376884.67,687030.5622,689854.1082,71916.59865,7.858049992,9.587637711,4.803649431,0.995907039,127.8711892,43417,-0.196007725,629,0.452172956,0.885064551,3.416449706,69.36167223,8.882937877,0,0,0,0,414360.0863,0
2019,2,CMP_025,413710.0821,313765.064,99945.01812,87522.4321,1626487.702,1119447.488,507040.2137,95290.38842,22.78998828,17.261438,5.381069405,2.207808095,482.7335796,43120,0.348793423,974,0.701674917,0.01652273,2.023082776,80.74214279,7.164589095,0,0,1,0,406068.4114,1
2019,3,CMP_025,389646.5629,315431.2005,74215.36246,64809.16044,1541706.944,732226.3516,809480.5924,66886.7524,11.8105787,8.006264887,4.203727608,0.904563196,444.369931,3904,-0.589731638,345,0.389413543,0.029087619,7.5168104,83.72819202,9.593224427,0,0,0,0,385530.5185,0
2019,4,CMP_025,414209.8994,324967.8685,89242.03086,78974.96365,1547345.624,521895.8319,1025449.792,78987.72129,18.99084907,7.701494918,5.103899375,0.50894333,44.76922069,17471,-0.613669578,293,0.081511036,0.04039968,3.309970625,78.2481402,6.174051501,0,0,0,0,425278.8624,0
2020,1,CMP_025,401031.0117,318913.1847,82117.82697,74535.77237,1396630.945,839751.4344,556879.5104,84120.25156,27.48694792,13.38454207,5.336826643,1.507958937,79.00485831,48013,-0.379999978,354,0.52846834,0.975211463,5.126020381,73.06720164,7.386849843,0,0,0,0,433234.1562,0
2020,2,CMP_025,442847.5569,317736.8083,125110.7486,114246.6243,1102591.688,438020.7287,664570.9592,117840.8514,21.81223529,17.19103472,10.36164389,0.659103024,340.3002472,7238,-0.45001774,363,0.582095932,0.847559492,5.424511774,64.13903176,4.517989596,0,0,1,0,452597.499,1
2020,3,CMP_025,424572.4433,321376.924,103195.5194,93886.85583,980657.5629,431689.4446,548968.1183,100770.3983,53.27496182,17.10242411,9.573867514,0.786365237,308.162556,47332,-0.128935117,214,0.448515707,0.53106802,7.303608447,73.7911684,4.043178993,0,0,0,0,433558.871,0
2020,4,CMP_025,390448.6266,317090.3387,73358.28786,55728.05507,1047871.438,715753.3199,332118.1186,53870.08154,41.45268956,16.77958893,5.318214909,2.155116749,438.7647406,24423,0.060586307,796,0.984741607,0.502280129,7.657458081,72.62571928,5.774996694,0,0,0,0,423902.1334,0
2021,1,CMP_025,416982.8347,314309.2355,102673.5992,88690.54953,1470851.157,1004194.821,466656.3362,93351.13862,9.010071655,19.00553848,6.029879304,2.151893682,169.6467448,14532,-0.978003198,72,0.470799415,0.895361543,4.919583073,67.30452499,7.941074263,0,0,0,1,434317.7224,0
2021,2,CMP_025,431495.5461,307837.6515,123657.8945,111613.1607,1512028.947,671506.4015,840522.5458,110144.8631,11.89599173,13.27902044,7.381681474,0.798915395,414.3467362,3026,-0.047271011,706,0.14490884,0.103219591,5.314076668,62.88906991,8.741017591,1,0,0,0,440643.7679,1
2021,3,CMP_025,424736.8258,336386.5668,88350.25902,81351.9801,1275964.286,781305.9188,494658.3667,79633.69034,9.201059071,16.44609403,6.375725483,1.579485907,45.42645191,45420,0.2316378,910,0.175031146,0.67970152,4.430714574,62.74889904,9.299921077,0,0,0,0,452601.4882,0
2021,4,CMP_025,420420.204,319165.8959,101254.3081,88981.61529,1135060.312,698898.3565,436161.955,85474.56205,31.27458841,20.40104926,7.839373325,1.602382667,20.76932908,37051,-0.417643664,321,0.689688681,0.479026959,3.112302901,71.69580848,3.677039104,0,0,0,0,414929.8736,0
2022,1,CMP_025,378426.1837,333634.4682,44791.71558,25291.25133,970171.9327,519576.7417,450595.1911,35192.5019,2.832214713,5.612854249,2.606883427,1.153089851,277.4383161,13122,-0.31651393,481,0.208700416,0.40559621,3.341453338,68.60034271,8.083651515,0,0,0,0,392442.7579,0
2022,2,CMP_025,378445.0328,307904.391,70540.64176,56376.36522,787796.5704,541833.4247,245963.1456,65156.46281,12.73492996,22.92065548,7.156208512,2.202904924,267.402775,40480,-0.138403894,411,0.688601876,0.278111247,4.127888781,70.72414939,9.674681346,0,0,0,0,377036.634,0
2022,3,CMP_025,409267.2923,336439.6732,72827.6191,57931.45268,1279666.723,419448.0456,860218.6772,61868.97613,51.60805566,6.734503007,4.527073467,0.487606299,175.9939566,48609,-0.2700718,178,0.939826643,0.250133957,3.201935683,75.71018741,8.093015782,0,0,0,1,425239.7009,0
2022,4,CMP_025,405051.2571,337533.8697,67517.38732,52442.40407,952633.2729,635615.0464,317018.2266,51125.16493,16.40229026,16.54239399,5.504993953,2.004979503,410.8058704,34381,0.637814227,508,0.503677573,0.830477029,2.032387823,73.69170586,7.689924734,0,0,0,0,411615.582,0
2023,1,CMP_025,389301.3419,316825.8328,72475.50913,56829.45124,1551550.613,922713.725,628836.8883,52080.11764,10.39625294,9.037232436,3.662752008,1.467333966,315.0303836,33007,-0.335522596,829,0.558108441,0.223360333,7.59540463,77.41666169,3.894720295,0,0,0,0,414214.8938,0
2023,2,CMP_025,380135.2927,347850.986,32284.3067,16525.06212,774740.2481,264987.6904,509752.5576,16917.3139,6.90344911,3.24178111,2.132980978,0.519835921,56.15362042,16876,0.919308391,860,0.752626657,0.817039779,5.660995808,78.38363305,4.174230194,1,0,0,0,408915.468,1
2023,3,CMP_025,419282.6001,338447.992,80834.60803,68033.6694,1652494.064,955553.2401,696940.8237,77204.62133,17.67587062,9.761756965,4.117029579,1.37106797,180.2119003,16139,-0.82340282,931,0.945927861,0.507474355,7.48489715,68.41981972,7.727671233,0,0,0,1,413770.6776,0
2023,4,CMP_025,425314.6014,315272.1565,110042.4448,99468.36836,937498.6026,618736.5226,318762.0799,98760.04871,29.86806175,31.20458004,10.60997511,1.941060627,461.726047,1572,-0.370055599,808,0.769324504,0.913033098,1.549578527,80.63037487,6.379360415,0,0,0,0,447017.8918,0
2024,1,CMP_025,385071.8152,317052.8509,68018.96431,50665.35015,1011707.582,487276.2273,524431.3545,52096.61127,6.370982388,9.661007054,5.007904563,0.929151591,250.9492927,12363,-0.576496973,964,0.191593968,0.55153425,7.629618273,61.86894617,2.344673729,0,0,0,0,410882.049,0
2024,2,CMP_025,379365.9138,307596.9571,71768.95677,52611.88613,1017492.868,595505.5122,421987.3554,55475.00192,17.50914638,12.46764517,5.170737585,1.411192787,426.1895951,4135,-0.78575843,389,0.588607586,0.257825696,5.828961401,67.72567032,8.752629875,0,0,0,0,396388.5495,0
